Palavra;Peso;Classe favorecida
autocasamento;-0.09489011057178269;Verdadeira
autoconhecimento;-0.07763725524224746;Verdadeira
autocrítica;-0.0059141313260250355;Verdadeira
autodefesa;-0.019183699266873425;Verdadeira
autodenominado;0.006548275801965084;Fake
autodeterminação;-0.0038044943580644495;Verdadeira
autoestima;-0.048468708617420295;Verdadeira
autofinanciamento;-0.02621771262947289;Verdadeira
autogestão;-0.002881329743547283;Verdadeira
autoimune;-0.0775136294337735;Verdadeira
autointitula;0.052241132100235836;Fake
autointitulado;0.10217610100606712;Fake
autolesionava;0.0;Neutra
automaticamente;0.034724367876694265;Fake
automatizada;-0.02043887471326029;Verdadeira
automatizadas;0.04865144165778163;Fake
automatizado;0.015840555202188033;Fake
automatizados;4.607859233063394e-19;Fake
automatização;-0.008208700468173041;Verdadeira
automação;-0.016295267589008254;Verdadeira
automobilismo;-0.22997774282829206;Verdadeira
automobilística;0.0164266135003799;Fake
automobilístico;0.0728737867905903;Fake
automotiva;-0.0059265363024812385;Verdadeira
automotivo;-0.11198074166641547;Verdadeira
automotor;-0.04697410368109405;Verdadeira
automotores;0.0;Neutra
automática;-0.02091529571653563;Verdadeira
automáticas;0.04726460530931753;Fake
automático;-0.05075506365380976;Verdadeira
automóveis;0.06627476845662036;Fake
automóvel;-0.2183254879498036;Verdadeira
autonomia;0.1550912983522513;Fake
autoproclamação;1.734723475976807e-18;Fake
autor;-0.453143319908185;Verdadeira
autora;-0.13302556017618114;Verdadeira
autorais;0.009691328476640362;Fake
autoral;-0.007990330266438223;Verdadeira
autoras;0.07295453883576981;Fake
autores;-0.04722487202945603;Verdadeira
autoria;-0.0338671409118669;Verdadeira
autoridade;-0.16313111490214446;Verdadeira
autoridades;-0.4130531487179682;Verdadeira
autoritarismo;-0.30061083970147795;Verdadeira
autoritária;-0.03178334643834095;Verdadeira
autoritárias;0.0;Neutra
autoritário;0.025619428847135594;Fake
autoritários;-0.0871740983963447;Verdadeira
autoriza;0.2675018676971929;Fake
autorizada;-0.1984370574982588;Verdadeira
autorizadas;-0.050936520269535775;Verdadeira
autorizado;-0.09637416268210446;Verdadeira
autorizados;0.06387066169551153;Fake
autorizam;-0.0035432473267361783;Verdadeira
autorizando;0.07858930684775906;Fake
autorizar;-0.24734139205950492;Verdadeira
autorizaram;-0.004527586988178633;Verdadeira
autorizava;-0.07989614107770028;Verdadeira
autorização;-0.02601744154484458;Verdadeira
autorizações;-0.00992002815110822;Verdadeira
autorize;-0.06541460304002272;Verdadeira
autorizei;-0.039737610485252844;Verdadeira
autorizou;-0.32404128685945044;Verdadeira
autos;-0.08380436205707463;Verdadeira
autossuficiência;0.0;Neutra
autran;3.469446951953614e-18;Fake
autuada;0.008103700155561848;Fake
autuado;0.017582757820998315;Fake
autuados;-0.030298266504580656;Verdadeira
autuou;0.0710505236144156;Fake
autêntica;0.05552726285171118;Fake
autêntico;0.11060583748012359;Fake
autênticos;-0.00882681608450896;Verdadeira
autódromo;-0.07533915484966973;Verdadeira
autógrafo;-0.019552753035458056;Verdadeira
autópsia;0.023310011350042098;Fake
autônoma;-0.018813574751244865;Verdadeira
autônomas;-0.044361341046558;Verdadeira
autônomo;-0.25250934502780653;Verdadeira
autônomos;-0.006269735163136386;Verdadeira
auxilia;-0.005582927480833291;Verdadeira
auxiliam;-0.0343189863439886;Verdadeira
auxiliando;0.02805690430351282;Fake
auxiliar;-0.07381929922643728;Verdadeira
auxiliares;0.11566953825003752;Fake
auxilio;0.1340867779390357;Fake
auxiliou;0.1110298408017094;Fake
auxílio;-0.0149263407413812;Verdadeira
auxílios;0.045386089466334455;Fake
av;-0.11633002524362013;Verdadeira
aval;-0.10097406319379401;Verdadeira
avalanche;-0.11818265080542223;Verdadeira
avalia;-0.22123121363382497;Verdadeira
avaliada;-0.09046501946298421;Verdadeira
avaliadas;0.0738844978231671;Fake
avaliado;0.005805159016039527;Fake
avaliados;-0.017433132088305683;Verdadeira
avaliam;0.013616484278526618;Fake
avaliando;-0.09876008066141706;Verdadeira
avaliar;-0.02566949013625599;Verdadeira
avaliaram;-0.12899121892208368;Verdadeira
avaliará;-0.009111665011223428;Verdadeira
avaliação;-0.42574851902052896;Verdadeira
avaliações;-0.010482862138685769;Verdadeira
avalie;0.057410943779528247;Fake
avaliou;-0.3356354306620078;Verdadeira
avalizar;-0.0377663646945595;Verdadeira
avance;-0.03998043783626939;Verdadeira
avancem;-6.505213034913027e-19;Verdadeira
avancini;0.10021574151687636;Fake
avante;0.025978908877815014;Fake
avança;-0.10565812755206921;Verdadeira
avançada;-0.1185782894082696;Verdadeira
avançadas;-0.05767420629810164;Verdadeira
avançado;0.1039531749115463;Fake
avançados;0.012285368573534431;Fake
avançam;0.08067326956253996;Fake
avançamos;0.0;Neutra
avançando;-0.10805237456699744;Verdadeira
avançar;-0.10840812255742553;Verdadeira
avançaram;0.013288109564142905;Fake
avançava;-0.04931178582704194;Verdadeira
avançavam;-0.008369491030394062;Verdadeira
avanço;-0.12030640123970632;Verdadeira
avanços;-0.21183239223939562;Verdadeira
avançou;-0.04983875912673914;Verdadeira
avaré;0.0;Neutra
avatar;-0.0037296103848747787;Verdadeira
avc;0.20386394858211315;Fake
ave;-0.07355131667480462;Verdadeira
avelino;-0.05455120244316654;Verdadeira
avelleda;-0.0012311143361247285;Verdadeira
avenida;-0.032261435281890405;Verdadeira
avenidas;-0.18419541669881334;Verdadeira
aventada;-0.03483038314804101;Verdadeira
aventura;-0.09002101356036957;Verdadeira
aventuram;-0.002007486581131271;Verdadeira
aventurar;-0.038101848240944265;Verdadeira
aventuras;-0.06154718329953318;Verdadeira
aventureiros;-4.336808689942018e-19;Verdadeira
avenue;0.2840610485547941;Fake
averiguar;0.055808659145044896;Fake
averiguação;-0.019851153776792245;Verdadeira
avermelhada;-0.006825232939746601;Verdadeira
aversão;0.12410104135776699;Fake
aves;0.07181068938626944;Fake
avessas;0.09542462126040101;Fake
avesso;-0.008543221075719544;Verdadeira
aviadores;0.15164786649695294;Fake
aviação;-0.12118842200152548;Verdadeira
avila;0.0;Neutra
avisa;0.14245836700435882;Fake
avisada;-0.027396878889058878;Verdadeira
avisado;0.10301859757176901;Fake
avisados;0.017066240166529887;Fake
avisamos;-0.013502494511475545;Verdadeira
avisando;-0.05263098145996434;Verdadeira
avisar;0.005569510137777592;Fake
avisaram;0.0906598811998357;Fake
avisei;0.021340425009450565;Fake
aviso;0.08936415340172404;Fake
avisos;0.05948981819110742;Fake
avisou;0.09428055802362072;Fake
avistamentos;0.06545667173102446;Fake
avistar;-0.006770744401058828;Verdadeira
avistou;-0.05618170445570502;Verdadeira
aviv;-0.041313854514356506;Verdadeira
avião;-0.022979742093716095;Verdadeira
aviões;-0.16713503021367196;Verdadeira
avolumaram;-0.04267754036086196;Verdadeira
avulsa;-0.03539406820828482;Verdadeira
avulsas;-0.05163539553366089;Verdadeira
avó;-0.1554125194243247;Verdadeira
avós;0.09746248806275244;Fake
avô;-0.1396823018913663;Verdadeira
axé;-0.00735750838088974;Verdadeira
ayahuasca;-0.06728863151328002;Verdadeira
ayres;0.15287820605835878;Fake
ayrton;0.11231623467486714;Fake
azambuja;-0.013152865147138412;Verdadeira
azar;-0.024976833260674187;Verdadeira
azealia;-0.16853691643504237;Verdadeira
azeite;0.009775157572739024;Fake
azeitona;0.0277196333980291;Fake
azeredo;-0.034346544214010774;Verdadeira
azevedo;-0.44433383994523423;Verdadeira
azuis;0.012285721822108095;Fake
azul;0.0044323480222446705;Fake
azulejos;-0.1474507423803337;Verdadeira
açafrão;0.13252820719055858;Fake
açaí;-0.0033674948357166777;Verdadeira
aço;-0.15317680044709248;Verdadeira
açodada;-1.3010426069826053e-18;Verdadeira
açodamento;-0.07096640451165948;Verdadeira
açougue;-0.03370166108867311;Verdadeira
açougueiro;0.11035231134547545;Fake
açu;-0.03623590586974644;Verdadeira
açude;0.0;Neutra
ação;-0.735878828243452;Verdadeira
ações;-0.08819189115181096;Verdadeira
açúcar;0.045217942586959374;Fake
aécio;0.24657464883799468;Fake
aérea;0.1428047921673258;Fake
aéreas;0.1821690979499959;Fake
aéreo;-0.035123691737548944;Verdadeira
aéreos;0.03794099149575257;Fake
aí;0.07383217730806504;Fake
b2;0.03161090425372149;Fake
ba;-0.2056392491115423;Verdadeira
baba;0.08115681307426877;Fake
babaca;9.75781955236954e-19;Fake
babel;0.07388241851759642;Fake
babá;0.0469246641690955;Fake
babás;0.0011621968549084588;Fake
bacalhau;-0.06657064493403425;Verdadeira
bacana;-0.04432482412240405;Verdadeira
bacanas;-0.006025524601868546;Verdadeira
bacelar;-0.7180405780503669;Verdadeira
bacharel;-0.04163564401711186;Verdadeira
bachelet;-0.04738680093244739;Verdadeira
bachri;0.0;Neutra
bacia;-0.020238447266541476;Verdadeira
bacias;-0.0011681272692500035;Verdadeira
backup;-0.029463853274246478;Verdadeira
bacon;0.0043098062432065385;Fake
bactéria;-0.18998964671327753;Verdadeira
bactérias;0.12554690599240834;Fake
bad;0.008817881674361339;Fake
bada;-0.005687027011950078;Verdadeira
badalada;-0.020110825935511608;Verdadeira
badaladas;0.0023330667783414455;Fake
baderna;0.07299678274559133;Fake
baderneiros;0.06334129693686692;Fake
baek;-0.004675085600481253;Verdadeira
baer;-0.007048611075528207;Verdadeira
bafômetro;0.13503989186399468;Fake
bagagem;0.04766414071852039;Fake
bagagens;-8.673617379884035e-19;Verdadeira
bagatini;-0.019957992109819196;Verdadeira
baghdadi;-0.2700550290226487;Verdadeira
bagunça;0.015626830788608874;Fake
bagé;-0.025478905631371455;Verdadeira
bahamas;0.16626591232781432;Fake
bahia;-0.05328992685437483;Verdadeira
baiana;0.11556487569135006;Fake
baianas;0.0;Neutra
baiano;-0.055591705890906486;Verdadeira
baianos;-0.07663679518491852;Verdadeira
bailarinos;-0.05367947588493383;Verdadeira
baile;-0.0067415683380544775;Verdadeira
bailes;0.03632319520518682;Fake
bairro;-0.035657848913194894;Verdadeira
bairros;0.014660188600826492;Fake
baixa;0.04171687673314741;Fake
baixada;-0.05473921803019148;Verdadeira
baixado;-0.005333675000205837;Verdadeira
baixam;-0.00786030509016477;Verdadeira
baixar;-0.09079190930719218;Verdadeira
baixaria;0.0;Neutra
baixas;-0.1025217192987564;Verdadeira
baixe;-0.011284003844816636;Verdadeira
baixinho;-0.0787129332213647;Verdadeira
baixo;-0.0893274313644748;Verdadeira
baixos;0.1583202584794383;Fake
baixou;0.024302126041077902;Fake
baixíssimos;0.031111206468648407;Fake
bajular;-0.004017348541823541;Verdadeira
bala;-0.2561629513678619;Verdadeira
balada;-0.058015384377489085;Verdadeira
baladas;0.2610820291729587;Fake
balakrishnan;-0.23526165235308344;Verdadeira
balança;-0.05778864281680046;Verdadeira
balançar;0.14553269159080576;Fake
balanço;-0.11820797996038157;Verdadeira
balanços;-1.734723475976807e-18;Verdadeira
balas;-0.031577141501239754;Verdadeira
balbina;-0.0068223633532555035;Verdadeira
balbúrdia;0.04078133137258323;Fake
balcão;-0.007327976362458484;Verdadeira
balcões;-0.0019145880110562367;Verdadeira
balde;0.12995479769835172;Fake
baldwin;-0.009082546504431518;Verdadeira
baldy;-0.03203695543057398;Verdadeira
baleada;-0.11171014106967443;Verdadeira
baleadas;1.734723475976807e-18;Fake
baleado;-0.20361100191481954;Verdadeira
baleados;0.0978573375519736;Fake
baleia;0.049396810847384204;Fake
baleias;0.022556660275939926;Fake
balela;0.07137199821619672;Fake
balestreri;0.0;Neutra
ballerini;0.0;Neutra
balneário;-0.07320103729264042;Verdadeira
baloeiros;-0.07290051653039178;Verdadeira
balsa;0.0;Neutra
baltimore;0.043369682609440165;Fake
balão;-0.041732119619344935;Verdadeira
balé;-0.04047996459557982;Verdadeira
balístico;-0.23098979020003801;Verdadeira
balísticos;-0.056255486718944536;Verdadeira
balões;-0.19311929657341306;Verdadeira
bamba;-0.01770689770981986;Verdadeira
bambu;-0.004939452459573692;Verdadeira
ban;-0.030794766408444946;Verdadeira
banais;-0.04989237020299643;Verdadeira
banal;0.02323115570029625;Fake
banaliza;0.0;Neutra
banalizada;0.0;Neutra
banalização;-0.033189821138868196;Verdadeira
banana;0.0006595383185173898;Fake
bananas;-0.024887171877765076;Verdadeira
banca;-0.04929539628429635;Verdadeira
bancada;-0.28166076989013533;Verdadeira
bancadas;-0.07714579055228575;Verdadeira
bancado;0.01794148190667824;Fake
bancar;0.04546541705421071;Fake
bancarrota;-1.734723475976807e-18;Verdadeira
bancas;-0.03018051369271821;Verdadeira
banco;-0.1294293407187755;Verdadeira
bancoop;0.08682424109651171;Fake
bancos;0.07926432724354597;Fake
bancou;0.055664450452849144;Fake
bancária;0.27389479042222;Fake
bancárias;-0.04534873126995128;Verdadeira
bancário;-0.12572341432182188;Verdadeira
bancários;0.0964282832371051;Fake
band;0.024955035443777952;Fake
banda;-0.07682859634986779;Verdadeira
bandalheira;-0.05219328923293387;Verdadeira
bandas;-0.11440557801953873;Verdadeira
bandeira;-0.18836552189675682;Verdadeira
bandeirante;0.0;Neutra
bandeirantes;-0.07735576868863606;Verdadeira
bandeiras;-0.1828108343976675;Verdadeira
bandeja;0.13631593180578164;Fake
bandidagem;0.08232045244089999;Fake
bandidas;0.05435564379719182;Fake
bandido;0.24819141261047936;Fake
bandidos;0.4206518890676837;Fake
banditismo;0.0;Neutra
bandnews;0.03954553113571649;Fake
bando;-0.01823780490198682;Verdadeira
banestado;0.020086128576374127;Fake
bang;-0.05907412405191197;Verdadeira
bangladesh;-0.028714704914308435;Verdadeira
bangu;-0.10805995108499492;Verdadeira
banguela;0.054283721260427256;Fake
banheiro;0.07882950913376945;Fake
banheiros;0.005087896552384743;Fake
banhista;0.0;Neutra
banhistas;0.011279694297058492;Fake
banho;0.15003865154933876;Fake
banhoff;0.0;Neutra
banhos;0.035600660455170643;Fake
banida;0.0;Neutra
banido;0.013111299306761868;Fake
banimento;-0.025951027760717563;Verdadeira
banir;-0.03607029377270519;Verdadeira
bank;-0.016886087409565882;Verdadeira
banks;-0.14951962158626492;Verdadeira
bannon;-0.052314136135111565;Verdadeira
banqueiro;0.0692239342712586;Fake
banqueiros;-0.06123891413121982;Verdadeira
banquete;0.06315452181837847;Fake
banquetes;0.03484517500512369;Fake
baptista;-0.04590806893409812;Verdadeira
baque;0.03866218806878556;Fake
bar;-0.10612202021786042;Verdadeira
barack;-0.23960526378623487;Verdadeira
baralho;-0.14508996492691364;Verdadeira
barata;-0.07322577607848878;Verdadeira
baratas;-0.08138824656903597;Verdadeira
baratear;-0.04932543286089817;Verdadeira
barato;0.06200598423609538;Fake
baratos;-0.05316632587404261;Verdadeira
barba;0.10503780224598021;Fake
barbacena;0.0;Neutra
barbalho;-0.19414003461218277;Verdadeira
barbaridade;0.044565162447090356;Fake
barbearia;-0.0017949863296393158;Verdadeira
barbeiro;5.421010862427522e-20;Fake
barbieri;0.0;Neutra
barbosa;-0.27020937910988996;Verdadeira
barboza;-0.08221667811475625;Verdadeira
barbuda;0.06457701185701152;Fake
barbudo;-0.038857990632368826;Verdadeira
barbárie;0.04553786927567326;Fake
barcarena;-0.005978344940736297;Verdadeira
barcelona;-0.14857847878253724;Verdadeira
barcelos;0.0;Neutra
barco;0.046744542073928;Fake
barcos;-0.04789971163369347;Verdadeira
bares;-0.04102313936246719;Verdadeira
barganha;0.0007637839583162652;Fake
barking;-0.002350947191688433;Verdadeira
barra;-0.032096577797203665;Verdadeira
barraca;0.08074786099276655;Fake
barracas;-0.027109457930459987;Verdadeira
barraco;2.6020852139652106e-18;Fake
barracos;-0.027319299478015514;Verdadeira
barracão;0.0;Neutra
barrada;-0.013254968225163267;Verdadeira
barradas;0.023050060036270015;Fake
barrado;-0.10244104467741785;Verdadeira
barragem;-0.07821944297734108;Verdadeira
barragens;-0.0019746817848774923;Verdadeira
barrar;0.11482621714131427;Fake
barras;-0.0012338323918588572;Verdadeira
barreira;-0.010094043734434633;Verdadeira
barreiras;-0.031098787975380644;Verdadeira
barreto;-0.036058193354268936;Verdadeira
barretos;-0.02205126112624297;Verdadeira
barricadas;0.004681440315024206;Fake
barrichello;-0.3066993770653414;Verdadeira
barriga;-0.08280356493833226;Verdadeira
barril;0.018235300531299008;Fake
barrinha;-0.06766774676629456;Verdadeira
barrio;0.0;Neutra
barris;-0.023930734323724744;Verdadeira
barro;0.016258038652301923;Fake
barroco;0.05893279122810123;Fake
barroquinha;0.0;Neutra
barros;0.12103893836249435;Fake
barroso;-0.27984788133236493;Verdadeira
barrou;0.06482158420320318;Fake
barton;0.0;Neutra
barueri;0.0;Neutra
barulhentos;-0.020160460056494273;Verdadeira
barulho;0.16124241281066798;Fake
barusco;0.2477189860583112;Fake
barão;-0.09442953465916945;Verdadeira
barões;-0.12078330064853016;Verdadeira
base;-0.08471575369714247;Verdadeira
baseada;0.03849975171610045;Fake
baseadas;0.0681891633572523;Fake
baseado;-0.10106727185124213;Verdadeira
baseados;0.006204488616691477;Fake
basear;-0.0604306845379608;Verdadeira
basearam;0.13612881121631915;Fake
baseia;0.07001481535052367;Fake
baseiam;0.08385154905616614;Fake
baseou;-0.1670737943246662;Verdadeira
bases;-0.007774162373484613;Verdadeira
bashar;-0.11512420607099218;Verdadeira
bashir;-0.02347002675498318;Verdadeira
basicamente;-0.061647094824485826;Verdadeira
basquete;-0.17835905975247168;Verdadeira
basta;0.4630535787410839;Fake
bastam;-0.009827668820207294;Verdadeira
bastante;-0.2928255698824153;Verdadeira
bastaria;-0.0355181155227543;Verdadeira
bastasse;0.031103487846923808;Fake
bastassem;0.07137714525314404;Fake
